epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,803.431,0.40669,0.3348,0.98071,0.88059,0.76,0.85421,0.6503,0.54712,0.49136,1.0553,0.000222961,0.000222961,0.000222961
107,810.883,0.39206,0.32646,0.97991,0.86969,0.76,0.85043,0.64821,0.55902,0.52602,1.06633,0.000209209,0.000209209,0.000209209
108,818.38,0.39049,0.3275,0.97945,0.88708,0.74667,0.85417,0.64506,0.56216,0.51184,1.06966,0.000195456,0.000195456,0.000195456
109,825.925,0.38948,0.31448,0.97599,0.84549,0.79102,0.85514,0.65056,0.5668,0.50453,1.07156,0.000181703,0.000181703,0.000181703
110,833.469,0.39252,0.33137,0.98155,0.82034,0.81899,0.85247,0.65704,0.56152,0.50469,1.07205,0.00016795,0.00016795,0.00016795
111,864.077,0.34715,0.30264,0.92476,0.81905,0.77544,0.84188,0.64069,0.56663,0.51682,1.08784,0.000154198,0.000154198,0.000154198
112,871.394,0.33888,0.29395,0.91791,0.80883,0.79824,0.83719,0.63706,0.57254,0.50923,1.09191,0.000140445,0.000140445,0.000140445
113,878.645,0.33498,0.28587,0.90916,0.82152,0.79616,0.84438,0.64432,0.56226,0.49861,1.08441,0.000126692,0.000126692,0.000126692
114,885.964,0.32872,0.26882,0.91122,0.82576,0.78796,0.85439,0.64384,0.55216,0.49943,1.07588,0.000112939,0.000112939,0.000112939
115,893.322,0.32565,0.27759,0.91187,0.83256,0.78777,0.85527,0.65929,0.56259,0.50771,1.08053,9.91865e-05,9.91865e-05,9.91865e-05
116,900.665,0.32653,0.27371,0.90848,0.8719,0.76448,0.85515,0.65447,0.56422,0.49614,1.08587,8.54337e-05,8.54337e-05,8.54337e-05
117,907.964,0.33494,0.28193,0.93083,0.8455,0.7851,0.85915,0.6596,0.55787,0.49293,1.07927,7.1681e-05,7.1681e-05,7.1681e-05
118,915.315,0.31896,0.27144,0.90949,0.84016,0.77739,0.85426,0.65517,0.56158,0.49589,1.08103,5.79283e-05,5.79283e-05,5.79283e-05
119,922.675,0.31696,0.27312,0.90963,0.83741,0.78752,0.85371,0.65694,0.55139,0.49366,1.07603,4.41755e-05,4.41755e-05,4.41755e-05
120,930.028,0.31855,0.27399,0.91228,0.83435,0.79102,0.85416,0.6612,0.54611,0.48748,1.0728,3.04227e-05,3.04227e-05,3.04227e-05
